transaction_id,timestamp,user_id,amount,currency,device_id,ip_address,ip_risk_score,country,city,latitude,longitude,merchant_category,account_age_days,failed_login_attempts,scenario,risk_score,decision,triggered_controls,control_points,explanation
TXN-000533,2026-04-05T09:50:46Z,U0036,31.05,USD,DEV-U0036-1,203.0.113.241,2.2,CA,Toronto,43.6634,-79.3943,utilities,39,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000534,2026-04-05T11:00:49Z,U0044,12.39,USD,DEV-U0044-0,192.0.2.228,89.5,AU,Sydney,-33.8915,151.2155,travel,989,0,ip_anomaly,30,REVIEW,High-risk IP,"{""High-risk IP"": 30}","Risk score: 30/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +30 (IP 192.0.2.228 reputation risk 90/100)"
TXN-000535,2026-04-05T12:11:45Z,U0037,39.59,USD,DEV-U0037-0,192.0.2.178,17.0,US,New York,40.6984,-74.0706,peer_transfer,861,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000536,2026-04-05T15:10:01Z,U0011,14.44,USD,DEV-U0011-0,192.0.2.50,18.1,AU,Sydney,-33.9036,151.2103,travel,504,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000537,2026-04-05T15:14:39Z,U0036,10.68,USD,DEV-U0036-0,192.0.2.118,0.6,CA,Toronto,43.6491,-79.3611,peer_transfer,39,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000538,2026-04-05T17:10:10Z,U0038,30.92,USD,DEV-U0038-0,198.51.100.230,28.4,DE,Berlin,52.5352,13.45,subscriptions,1325,0,benign_travel,20,ALLOW,New country,"{""New country"": 20}","Risk score: 20/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New country: +20 (DE not in previously seen countries (US))"
TXN-000539,2026-04-05T17:24:52Z,U0010,54.91,USD,DEV-U0010-1,203.0.113.180,5.6,US,Houston,29.7465,-95.3499,utilities,104,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000540,2026-04-05T20:10:10Z,U0038,10.43,USD,DEV-U0038-0,198.51.100.230,28.4,DE,Berlin,52.5146,13.4305,peer_transfer,1325,0,benign_travel,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000541,2026-04-05T23:13:11Z,U0051,213.87,USD,DEV-ATK-000,192.0.2.190,72.7,AU,Sydney,-33.8175,151.1792,crypto_exchange,1334,3,account_takeover,93,BLOCK,Unusual transaction amount; New device; New country; High-risk IP; Failed logins; High-risk merchant category,"{""Unusual transaction amount"": 20, ""New device"": 15, ""New country"": 20, ""High-risk IP"": 20, ""Failed logins"": 10, ""High-risk merchant category"": 8}","Risk score: 93/100 -> BLOCK (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Unusual transaction amount: +20 ($213.87 is 8.8x the user's median of $24.36)
  - New device: +15 (device DEV-ATK-000 not seen before for this user)
  - New country: +20 (AU not in previously seen countries (US))
  - High-risk IP: +20 (IP 192.0.2.190 reputation risk 73/100)
  - Failed logins: +10 (3 failed login attempts before this transaction)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000542,2026-04-05T23:17:11Z,U0051,221.02,USD,DEV-ATK-000,192.0.2.190,72.7,AU,Sydney,-33.8052,151.1958,crypto_exchange,1334,3,account_takeover,93,BLOCK,Unusual transaction amount; New device; New country; High-risk IP; Failed logins; High-risk merchant category,"{""Unusual transaction amount"": 20, ""New device"": 15, ""New country"": 20, ""High-risk IP"": 20, ""Failed logins"": 10, ""High-risk merchant category"": 8}","Risk score: 93/100 -> BLOCK (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Unusual transaction amount: +20 ($221.02 is 9.1x the user's median of $24.36)
  - New device: +15 (device DEV-ATK-000 not seen before for this user)
  - New country: +20 (AU not in previously seen countries (US))
  - High-risk IP: +20 (IP 192.0.2.190 reputation risk 73/100)
  - Failed logins: +10 (3 failed login attempts before this transaction)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000543,2026-04-05T23:29:09Z,U0017,161.91,USD,DEV-U0017-0,198.51.100.34,4.7,DE,Berlin,52.5981,13.3937,peer_transfer,430,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000544,2026-04-05T23:47:28Z,U0035,35.71,USD,DEV-U0035-0,198.51.100.119,14.2,GB,London,51.4759,-0.1504,groceries,553,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000545,2026-04-06T09:22:41Z,U0002,8.33,USD,DEV-U0002-0,203.0.113.249,63.6,AU,Sydney,-33.921,151.2231,crypto_exchange,1303,0,velocity_burst,18,ALLOW,High-risk IP; High-risk merchant category,"{""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 18/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 203.0.113.249 reputation risk 64/100)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000546,2026-04-06T09:23:53Z,U0002,14.48,USD,DEV-U0002-0,203.0.113.249,63.6,AU,Sydney,-33.8511,151.2444,crypto_exchange,1303,1,velocity_burst,18,ALLOW,High-risk IP; High-risk merchant category,"{""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 18/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 203.0.113.249 reputation risk 64/100)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000547,2026-04-06T09:25:12Z,U0002,24.47,USD,DEV-U0002-0,203.0.113.249,63.6,AU,Sydney,-33.9061,151.1881,crypto_exchange,1303,0,velocity_burst,18,ALLOW,High-risk IP; High-risk merchant category,"{""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 18/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 203.0.113.249 reputation risk 64/100)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000548,2026-04-06T09:25:33Z,U0002,9.63,USD,DEV-U0002-0,203.0.113.249,63.6,AU,Sydney,-33.9032,151.1956,crypto_exchange,1303,0,velocity_burst,33,REVIEW,Transaction velocity; High-risk IP; High-risk merchant category,"{""Transaction velocity"": 15, ""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 33/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (4 attempts within 10 minutes)
  - High-risk IP: +10 (IP 203.0.113.249 reputation risk 64/100)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000549,2026-04-06T09:26:34Z,U0002,2.19,USD,DEV-U0002-0,203.0.113.249,63.6,AU,Sydney,-33.9216,151.1612,crypto_exchange,1303,1,velocity_burst,33,REVIEW,Transaction velocity; High-risk IP; High-risk merchant category,"{""Transaction velocity"": 15, ""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 33/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (5 attempts within 10 minutes)
  - High-risk IP: +10 (IP 203.0.113.249 reputation risk 64/100)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000550,2026-04-06T09:27:00Z,U0002,14.09,USD,DEV-U0002-0,203.0.113.249,63.6,AU,Sydney,-33.8822,151.2142,crypto_exchange,1303,1,velocity_burst,43,REVIEW,Transaction velocity; High-risk IP; High-risk merchant category,"{""Transaction velocity"": 25, ""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 43/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +25 (6 attempts within 10 minutes)
  - High-risk IP: +10 (IP 203.0.113.249 reputation risk 64/100)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000551,2026-04-06T10:06:03Z,U0043,67.44,USD,DEV-U0043-0,192.0.2.88,31.9,JP,Tokyo,35.6938,139.6744,retail,49,0,benign_travel,20,ALLOW,New country,"{""New country"": 20}","Risk score: 20/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New country: +20 (JP not in previously seen countries (GB))"
TXN-000552,2026-04-06T10:35:52Z,U0053,646.34,USD,DEV-U0053-0,198.51.100.106,6.4,US,San Francisco,37.7738,-122.3896,crypto_exchange,648,0,amount_spike,28,ALLOW,Unusual transaction amount; High-risk merchant category,"{""Unusual transaction amount"": 20, ""High-risk merchant category"": 8}","Risk score: 28/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Unusual transaction amount: +20 ($646.34 is 8.3x the user's median of $78.21)
  - High-risk merchant category: +8 (category 'crypto_exchange')"
TXN-000553,2026-04-06T10:45:12Z,U0002,101.42,USD,DEV-U0002-0,203.0.113.41,19.8,AU,Sydney,-33.8812,151.2283,retail,1303,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000554,2026-04-06T13:06:03Z,U0043,41.0,USD,DEV-U0043-0,192.0.2.88,31.9,JP,Tokyo,35.655,139.6699,groceries,49,0,benign_travel,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000555,2026-04-06T13:16:37Z,U0047,43.96,USD,DEV-U0047-0,203.0.113.1,8.4,US,Chicago,41.8678,-87.6767,utilities,145,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000556,2026-04-06T15:13:20Z,U0030,102.1,USD,DEV-U0030-1,192.0.2.168,9.1,US,New York,40.7305,-74.008,groceries,189,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000557,2026-04-06T16:20:03Z,U0002,86.62,USD,DEV-U0002-0,203.0.113.199,2.8,AU,Sydney,-33.8574,151.1723,retail,1303,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000558,2026-04-06T16:38:51Z,U0023,20.89,USD,DEV-U0023-0,203.0.113.227,0.4,US,New York,40.7016,-73.9914,restaurants,59,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000559,2026-04-06T17:31:53Z,U0049,55.24,USD,DEV-U0049-0,198.51.100.48,4.0,US,Chicago,41.9118,-87.6596,subscriptions,446,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000560,2026-04-06T18:30:01Z,U0036,18.1,USD,DEV-U0036-1,192.0.2.118,0.6,CA,Toronto,43.6078,-79.3872,subscriptions,40,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000561,2026-04-06T21:24:11Z,U0040,28.2,USD,DEV-U0040-0,203.0.113.233,1.6,US,Seattle,47.5765,-122.3003,retail,552,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000562,2026-04-06T23:00:46Z,U0051,22.35,USD,DEV-U0051-0,203.0.113.224,18.1,US,Seattle,47.6339,-122.3248,retail,1335,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000563,2026-04-07T10:49:35Z,U0045,13.73,USD,DEV-U0045-0,198.51.100.131,62.9,US,Chicago,41.8613,-87.6266,retail,1316,0,velocity_burst,10,ALLOW,High-risk IP,"{""High-risk IP"": 10}","Risk score: 10/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 198.51.100.131 reputation risk 63/100)"
TXN-000564,2026-04-07T10:50:25Z,U0045,12.02,USD,DEV-U0045-0,198.51.100.131,62.9,US,Chicago,41.8585,-87.6504,retail,1316,1,velocity_burst,10,ALLOW,High-risk IP,"{""High-risk IP"": 10}","Risk score: 10/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 198.51.100.131 reputation risk 63/100)"
TXN-000565,2026-04-07T10:51:47Z,U0045,17.19,USD,DEV-U0045-0,198.51.100.131,62.9,US,Chicago,41.8203,-87.6735,retail,1316,0,velocity_burst,10,ALLOW,High-risk IP,"{""High-risk IP"": 10}","Risk score: 10/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 198.51.100.131 reputation risk 63/100)"
TXN-000566,2026-04-07T10:53:09Z,U0045,7.12,USD,DEV-U0045-0,198.51.100.131,62.9,US,Chicago,41.8905,-87.6232,retail,1316,0,velocity_burst,25,ALLOW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 15, ""High-risk IP"": 10}","Risk score: 25/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (4 attempts within 10 minutes)
  - High-risk IP: +10 (IP 198.51.100.131 reputation risk 63/100)"
TXN-000567,2026-04-07T10:53:53Z,U0045,14.83,USD,DEV-U0045-0,198.51.100.131,62.9,US,Chicago,41.9103,-87.6115,retail,1316,0,velocity_burst,25,ALLOW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 15, ""High-risk IP"": 10}","Risk score: 25/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (5 attempts within 10 minutes)
  - High-risk IP: +10 (IP 198.51.100.131 reputation risk 63/100)"
TXN-000568,2026-04-07T12:57:28Z,U0046,98.23,USD,DEV-U0046-0,203.0.113.92,13.6,US,Boston,42.3843,-71.035,subscriptions,893,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000569,2026-04-07T13:02:19Z,U0009,11.76,USD,DEV-U0009-0,192.0.2.107,77.0,US,Houston,29.777,-95.377,retail,1090,1,velocity_burst,20,ALLOW,High-risk IP,"{""High-risk IP"": 20}","Risk score: 20/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +20 (IP 192.0.2.107 reputation risk 77/100)"
TXN-000570,2026-04-07T13:03:23Z,U0009,9.78,USD,DEV-U0009-0,192.0.2.107,77.0,US,Houston,29.7426,-95.3692,retail,1090,0,velocity_burst,20,ALLOW,High-risk IP,"{""High-risk IP"": 20}","Risk score: 20/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +20 (IP 192.0.2.107 reputation risk 77/100)"
TXN-000571,2026-04-07T13:04:10Z,U0009,16.59,USD,DEV-U0009-0,192.0.2.107,77.0,US,Houston,29.7314,-95.4196,retail,1090,0,velocity_burst,20,ALLOW,High-risk IP,"{""High-risk IP"": 20}","Risk score: 20/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +20 (IP 192.0.2.107 reputation risk 77/100)"
TXN-000572,2026-04-07T13:04:31Z,U0009,17.14,USD,DEV-U0009-0,192.0.2.107,77.0,US,Houston,29.7353,-95.4026,retail,1090,1,velocity_burst,35,REVIEW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 15, ""High-risk IP"": 20}","Risk score: 35/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (4 attempts within 10 minutes)
  - High-risk IP: +20 (IP 192.0.2.107 reputation risk 77/100)"
TXN-000573,2026-04-07T13:05:23Z,U0009,15.21,USD,DEV-U0009-0,192.0.2.107,77.0,US,Houston,29.7483,-95.3763,retail,1090,0,velocity_burst,35,REVIEW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 15, ""High-risk IP"": 20}","Risk score: 35/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (5 attempts within 10 minutes)
  - High-risk IP: +20 (IP 192.0.2.107 reputation risk 77/100)"
TXN-000574,2026-04-07T13:06:28Z,U0009,16.26,USD,DEV-U0009-0,192.0.2.107,77.0,US,Houston,29.8194,-95.2965,retail,1090,1,velocity_burst,45,REVIEW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 25, ""High-risk IP"": 20}","Risk score: 45/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +25 (6 attempts within 10 minutes)
  - High-risk IP: +20 (IP 192.0.2.107 reputation risk 77/100)"
TXN-000575,2026-04-07T13:07:28Z,U0009,7.92,USD,DEV-U0009-0,192.0.2.107,77.0,US,Houston,29.7388,-95.3777,retail,1090,1,velocity_burst,45,REVIEW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 25, ""High-risk IP"": 20}","Risk score: 45/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +25 (7 attempts within 10 minutes)
  - High-risk IP: +20 (IP 192.0.2.107 reputation risk 77/100)"
TXN-000576,2026-04-07T16:11:26Z,U0050,1154.93,USD,DEV-ATK-004,198.51.100.86,97.2,BR,Sao Paulo,-23.5809,-46.5925,retail,1360,7,account_takeover,80,BLOCK,Unusual transaction amount; New device; High-risk IP; Failed logins,"{""Unusual transaction amount"": 20, ""New device"": 15, ""High-risk IP"": 30, ""Failed logins"": 15}","Risk score: 80/100 -> BLOCK (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Unusual transaction amount: +20 ($1,154.93 is 12.0x the user's median of $96.52)
  - New device: +15 (device DEV-ATK-004 not seen before for this user)
  - High-risk IP: +30 (IP 198.51.100.86 reputation risk 97/100)
  - Failed logins: +15 (7 failed login attempts before this transaction)"
TXN-000577,2026-04-07T16:14:26Z,U0050,799.35,USD,DEV-ATK-004,198.51.100.86,97.2,BR,Sao Paulo,-23.5516,-46.6141,retail,1360,7,account_takeover,80,BLOCK,Unusual transaction amount; New device; High-risk IP; Failed logins,"{""Unusual transaction amount"": 20, ""New device"": 15, ""High-risk IP"": 30, ""Failed logins"": 15}","Risk score: 80/100 -> BLOCK (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Unusual transaction amount: +20 ($799.35 is 8.3x the user's median of $96.52)
  - New device: +15 (device DEV-ATK-004 not seen before for this user)
  - High-risk IP: +30 (IP 198.51.100.86 reputation risk 97/100)
  - Failed logins: +15 (7 failed login attempts before this transaction)"
TXN-000578,2026-04-07T17:16:42Z,U0035,80.34,USD,DEV-U0035-0,203.0.113.79,3.0,GB,London,51.5514,-0.1358,restaurants,555,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000579,2026-04-07T17:44:46Z,U0007,30.59,USD,DEV-U0007-0,203.0.113.27,18.2,US,Seattle,47.6082,-122.3157,peer_transfer,269,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000580,2026-04-07T17:56:43Z,U0028,1248.8,USD,DEV-ATK-003,192.0.2.189,85.0,SG,Singapore,1.3391,103.8123,retail,1230,7,account_takeover,100,BLOCK,Unusual transaction amount; New device; New country; High-risk IP; Failed logins,"{""Unusual transaction amount"": 20, ""New device"": 15, ""New country"": 20, ""High-risk IP"": 30, ""Failed logins"": 15}","Risk score: 100/100 -> BLOCK (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Unusual transaction amount: +20 ($1,248.80 is 11.0x the user's median of $113.45)
  - New device: +15 (device DEV-ATK-003 not seen before for this user)
  - New country: +20 (SG not in previously seen countries (US))
  - High-risk IP: +30 (IP 192.0.2.189 reputation risk 85/100)
  - Failed logins: +15 (7 failed login attempts before this transaction)"
TXN-000581,2026-04-07T20:28:05Z,U0035,42.12,USD,DEV-U0035-0,203.0.113.79,3.0,GB,London,51.4553,-0.0943,restaurants,555,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000582,2026-04-08T12:24:16Z,U0047,16.19,USD,DEV-U0047-0,192.0.2.123,63.3,US,Chicago,41.8805,-87.6308,retail,147,0,velocity_burst,10,ALLOW,High-risk IP,"{""High-risk IP"": 10}","Risk score: 10/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 192.0.2.123 reputation risk 63/100)"
TXN-000583,2026-04-08T12:24:40Z,U0047,12.42,USD,DEV-U0047-0,192.0.2.123,63.3,US,Chicago,41.8739,-87.6625,retail,147,1,velocity_burst,10,ALLOW,High-risk IP,"{""High-risk IP"": 10}","Risk score: 10/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 192.0.2.123 reputation risk 63/100)"
TXN-000584,2026-04-08T12:25:50Z,U0047,10.62,USD,DEV-U0047-0,192.0.2.123,63.3,US,Chicago,41.8899,-87.651,retail,147,1,velocity_burst,10,ALLOW,High-risk IP,"{""High-risk IP"": 10}","Risk score: 10/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 192.0.2.123 reputation risk 63/100)"
TXN-000585,2026-04-08T12:26:32Z,U0047,16.53,USD,DEV-U0047-0,192.0.2.123,63.3,US,Chicago,41.8706,-87.6458,retail,147,0,velocity_burst,25,ALLOW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 15, ""High-risk IP"": 10}","Risk score: 25/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (4 attempts within 10 minutes)
  - High-risk IP: +10 (IP 192.0.2.123 reputation risk 63/100)"
TXN-000586,2026-04-08T12:27:30Z,U0047,14.78,USD,DEV-U0047-0,192.0.2.123,63.3,US,Chicago,41.8674,-87.6434,retail,147,1,velocity_burst,25,ALLOW,Transaction velocity; High-risk IP,"{""Transaction velocity"": 15, ""High-risk IP"": 10}","Risk score: 25/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (5 attempts within 10 minutes)
  - High-risk IP: +10 (IP 192.0.2.123 reputation risk 63/100)"
TXN-000587,2026-04-08T15:51:10Z,U0032,96.33,USD,DEV-U0032-0,192.0.2.2,2.2,US,Chicago,41.8676,-87.6183,retail,99,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000588,2026-04-08T16:02:33Z,U0043,45.28,USD,DEV-U0043-0,198.51.100.76,11.7,GB,London,51.4998,-0.0955,peer_transfer,51,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000589,2026-04-08T17:00:10Z,U0032,129.67,USD,DEV-U0032-0,198.51.100.117,52.4,DE,Berlin,52.5383,13.4251,utilities,99,0,impossible_travel,60,BLOCK,New country; High-risk IP; Impossible travel,"{""New country"": 20, ""High-risk IP"": 10, ""Impossible travel"": 30}","Risk score: 60/100 -> BLOCK (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New country: +20 (DE not in previously seen countries (US))
  - High-risk IP: +10 (IP 198.51.100.117 reputation risk 52/100)
  - Impossible travel: +30 (7,084 km in 1.1 h (~6,160 km/h))"
TXN-000590,2026-04-08T17:23:03Z,U0028,13.5,USD,DEV-U0028-0,203.0.113.33,65.3,US,Miami,25.747,-80.2021,gift_cards,1231,0,velocity_burst,18,ALLOW,High-risk IP; High-risk merchant category,"{""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 18/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 203.0.113.33 reputation risk 65/100)
  - High-risk merchant category: +8 (category 'gift_cards')"
TXN-000591,2026-04-08T17:24:13Z,U0028,4.5,USD,DEV-U0028-0,203.0.113.33,65.3,US,Miami,25.7974,-80.2039,gift_cards,1231,1,velocity_burst,18,ALLOW,High-risk IP; High-risk merchant category,"{""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 18/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 203.0.113.33 reputation risk 65/100)
  - High-risk merchant category: +8 (category 'gift_cards')"
TXN-000592,2026-04-08T17:25:06Z,U0028,20.44,USD,DEV-U0028-0,203.0.113.33,65.3,US,Miami,25.732,-80.2262,gift_cards,1231,0,velocity_burst,18,ALLOW,High-risk IP; High-risk merchant category,"{""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 18/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - High-risk IP: +10 (IP 203.0.113.33 reputation risk 65/100)
  - High-risk merchant category: +8 (category 'gift_cards')"
TXN-000593,2026-04-08T17:26:28Z,U0028,8.08,USD,DEV-U0028-0,203.0.113.33,65.3,US,Miami,25.7043,-80.1932,gift_cards,1231,0,velocity_burst,33,REVIEW,Transaction velocity; High-risk IP; High-risk merchant category,"{""Transaction velocity"": 15, ""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 33/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (4 attempts within 10 minutes)
  - High-risk IP: +10 (IP 203.0.113.33 reputation risk 65/100)
  - High-risk merchant category: +8 (category 'gift_cards')"
TXN-000594,2026-04-08T17:27:07Z,U0028,9.4,USD,DEV-U0028-0,203.0.113.33,65.3,US,Miami,25.7441,-80.2337,gift_cards,1231,1,velocity_burst,33,REVIEW,Transaction velocity; High-risk IP; High-risk merchant category,"{""Transaction velocity"": 15, ""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 33/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +15 (5 attempts within 10 minutes)
  - High-risk IP: +10 (IP 203.0.113.33 reputation risk 65/100)
  - High-risk merchant category: +8 (category 'gift_cards')"
TXN-000595,2026-04-08T17:27:21Z,U0021,27.93,USD,DEV-U0021-0,198.51.100.19,5.9,US,Houston,29.7278,-95.4075,travel,268,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000596,2026-04-08T17:27:42Z,U0028,4.85,USD,DEV-U0028-0,203.0.113.33,65.3,US,Miami,25.795,-80.1982,gift_cards,1231,0,velocity_burst,43,REVIEW,Transaction velocity; High-risk IP; High-risk merchant category,"{""Transaction velocity"": 25, ""High-risk IP"": 10, ""High-risk merchant category"": 8}","Risk score: 43/100 -> REVIEW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - Transaction velocity: +25 (6 attempts within 10 minutes)
  - High-risk IP: +10 (IP 203.0.113.33 reputation risk 65/100)
  - High-risk merchant category: +8 (category 'gift_cards')"
